id,country,country_2,response
13183,9,Denmark,100
13145,9,Denmark,100
13231,9,Denmark,0
13187,9,Denmark,100
13129,9,Denmark,100
13106,9,Denmark,100
13330,9,Denmark,0
13386,9,Denmark,100
13237,9,Denmark,0
13107,9,Denmark,100
13240,9,Denmark,100
13256,9,Denmark,100
13380,9,Denmark,100
13214,9,Denmark,100
13270,9,Denmark,0
13128,9,Denmark,100
13338,9,Denmark,100
13337,9,Denmark,100
13219,9,Denmark,100
13371,9,Denmark,0
13243,9,Denmark,0
13114,9,Denmark,100
13203,9,Denmark,100
13177,9,Denmark,0
13272,9,Denmark,100
13276,9,Denmark,100
13283,9,Denmark,100
13238,9,Denmark,100
13384,9,Denmark,0
13308,9,Denmark,100
13356,9,Denmark,100
13381,9,Denmark,0
13360,9,Denmark,0
13365,9,Denmark,100
13253,9,Denmark,100
13244,9,Denmark,100
13347,9,Denmark,100
13171,9,Denmark,100
13161,9,Denmark,100
13135,9,Denmark,100
13149,9,Denmark,100
13249,9,Denmark,100
13390,9,Denmark,100
13122,9,Denmark,100
13186,9,Denmark,100
13225,9,Denmark,100
13279,9,Denmark,100
13322,9,Denmark,100
13372,9,Denmark,0
13163,9,Denmark,100
13204,9,Denmark,0
13101,9,Denmark,100
13119,9,Denmark,100
13154,9,Denmark,100
13142,9,Denmark,0
13264,9,Denmark,100
13182,9,Denmark,0
13391,9,Denmark,100
13348,9,Denmark,100
13335,9,Denmark,100
13152,9,Denmark,100
22785,33,Spain,0
22935,33,Spain,0
22810,33,Spain,100
22955,33,Spain,100
23009,33,Spain,100
23160,33,Spain,100
22952,33,Spain,100
22793,33,Spain,0
23107,33,Spain,100
23119,33,Spain,0
22873,33,Spain,100
22884,33,Spain,100
22908,33,Spain,100
22841,33,Spain,0
23163,33,Spain,100
23065,33,Spain,100
23110,33,Spain,0
23051,33,Spain,0
22789,33,Spain,0
23041,33,Spain,100
22936,33,Spain,100
23083,33,Spain,100
22777,33,Spain,100
23128,33,Spain,100
22840,33,Spain,0
22975,33,Spain,0
22870,33,Spain,100
22933,33,Spain,0
22831,33,Spain,100
23033,33,Spain,100
22791,33,Spain,0
22997,33,Spain,0
22969,33,Spain,0
22976,33,Spain,100
23012,33,Spain,100
22905,33,Spain,100
22805,33,Spain,0
23037,33,Spain,100
22927,33,Spain,100
23171,33,Spain,100
22928,33,Spain,0
22790,33,Spain,0
23167,33,Spain,100
23101,33,Spain,0
23014,33,Spain,100
22966,33,Spain,100
22963,33,Spain,100
23070,33,Spain,100
22798,33,Spain,100
23099,33,Spain,0
23113,33,Spain,100
22946,33,Spain,100
23035,33,Spain,100
22855,33,Spain,0
22788,33,Spain,100
23131,33,Spain,100
22954,33,Spain,0
23019,33,Spain,0
22943,33,Spain,0
22850,33,Spain,0
22811,33,Spain,100
23001,33,Spain,100
22809,33,Spain,0
22776,33,Spain,100
22919,33,Spain,100
23152,33,Spain,0
23146,33,Spain,0
22968,33,Spain,100
22990,33,Spain,100
22828,33,Spain,100
22799,33,Spain,100
22903,33,Spain,100
23045,33,Spain,100
22824,33,Spain,100
23162,33,Spain,0
22795,33,Spain,0
22852,33,Spain,100
22979,33,Spain,0
23086,33,Spain,100
22901,33,Spain,100
22920,33,Spain,0
23118,33,Spain,0
23010,33,Spain,100
22808,33,Spain,100
23071,33,Spain,100
23040,33,Spain,100
23066,33,Spain,0
23132,33,Spain,0
22988,33,Spain,100
22778,33,Spain,0
23134,33,Spain,100
22923,33,Spain,0
22960,33,Spain,0
22929,33,Spain,0
23060,33,Spain,0
22958,33,Spain,0
22837,33,Spain,0
23057,33,Spain,100
23126,33,Spain,0
22931,33,Spain,0
22948,33,Spain,100
22910,33,Spain,0
22888,33,Spain,0
22847,33,Spain,0
23048,33,Spain,0
22938,33,Spain,0
22930,33,Spain,100
23139,33,Spain,0
23124,33,Spain,0
22983,33,Spain,0
22821,33,Spain,0
23084,33,Spain,100
23150,33,Spain,100
23044,33,Spain,0
22823,33,Spain,100
22893,33,Spain,100
23097,33,Spain,0
22854,33,Spain,0
23153,33,Spain,0
22868,33,Spain,100
22804,33,Spain,0
22782,33,Spain,0
22814,33,Spain,100
22987,33,Spain,100
22856,33,Spain,0
22867,33,Spain,0
23056,33,Spain,100
23109,33,Spain,0
23112,33,Spain,100
22829,33,Spain,0
22783,33,Spain,0
23028,33,Spain,100
22860,33,Spain,0
22775,33,Spain,0
23108,33,Spain,0
23104,33,Spain,100
22974,33,Spain,0
23080,33,Spain,100
23133,33,Spain,100
23074,33,Spain,100
23147,33,Spain,100
23137,33,Spain,0
23038,33,Spain,0
22817,33,Spain,100
23157,33,Spain,100
22871,33,Spain,0
22925,33,Spain,0
22949,33,Spain,100
23094,33,Spain,100
23042,33,Spain,0
22932,33,Spain,0
23063,33,Spain,0
23015,33,Spain,100
22959,33,Spain,0
23125,33,Spain,0
23129,33,Spain,100
23114,33,Spain,100
23149,33,Spain,100
22834,33,Spain,100
22842,33,Spain,0
22898,33,Spain,100
22957,33,Spain,0
22773,33,Spain,0
22879,33,Spain,100
23067,33,Spain,100
22944,33,Spain,0
23073,33,Spain,0
22784,33,Spain,100
22890,33,Spain,0
22863,33,Spain,100
23079,33,Spain,100
22984,33,Spain,100
22816,33,Spain,100
22947,33,Spain,100
23088,33,Spain,0
22822,33,Spain,0
22915,33,Spain,0
23095,33,Spain,100
22827,33,Spain,100
22918,33,Spain,100
22934,33,Spain,100
23087,33,Spain,100
23170,33,Spain,100
22906,33,Spain,0
22881,33,Spain,0
22913,33,Spain,100
22857,33,Spain,100
22796,33,Spain,100
22892,33,Spain,100
23151,33,Spain,100
22820,33,Spain,0
22801,33,Spain,100
22819,33,Spain,100
22815,33,Spain,0
22874,33,Spain,0
22838,33,Spain,100
22849,33,Spain,0
22950,33,Spain,0
22951,33,Spain,100
22861,33,Spain,0
23096,33,Spain,100
22806,33,Spain,0
22909,33,Spain,0
23166,33,Spain,100
22940,33,Spain,0
22956,33,Spain,0
23053,33,Spain,100
22941,33,Spain,100
22977,33,Spain,100
22876,33,Spain,100
22779,33,Spain,100
22830,33,Spain,100
22911,33,Spain,0
22835,33,Spain,100
23121,33,Spain,100
22902,33,Spain,100
22851,33,Spain,100
23161,33,Spain,0
23025,33,Spain,100
22807,33,Spain,100
22998,33,Spain,0
22916,33,Spain,100
22991,33,Spain,0
23047,33,Spain,0
22858,33,Spain,100
22859,33,Spain,100
23142,33,Spain,100
22836,33,Spain,0
22897,33,Spain,0
23023,33,Spain,100
23090,33,Spain,100
22839,33,Spain,0
23138,33,Spain,100
22813,33,Spain,100
23061,33,Spain,100
22862,33,Spain,0
22972,33,Spain,0
23127,33,Spain,100
22887,33,Spain,100
22825,33,Spain,100
22891,33,Spain,100
22912,33,Spain,0
22802,33,Spain,100
22818,33,Spain,100
22996,33,Spain,0
23092,33,Spain,0
23143,33,Spain,100
22883,33,Spain,100
23043,33,Spain,0
22780,33,Spain,0
23156,33,Spain,0
23081,33,Spain,100
22907,33,Spain,0
22882,33,Spain,100
22866,33,Spain,100
23027,33,Spain,0
22875,33,Spain,0
23013,33,Spain,0
23165,33,Spain,100
23008,33,Spain,100
22953,33,Spain,0
22878,33,Spain,0
22978,33,Spain,0
23030,33,Spain,0
23017,33,Spain,100
23105,33,Spain,0
23140,33,Spain,100
22962,33,Spain,0
22992,33,Spain,100
23055,33,Spain,100
23168,33,Spain,100
22924,33,Spain,0
23046,33,Spain,0
22917,33,Spain,0
22942,33,Spain,0
22880,33,Spain,0
22845,33,Spain,0
23003,33,Spain,100
23004,33,Spain,0
22787,33,Spain,0
23169,33,Spain,100
22980,33,Spain,0
23117,33,Spain,0
23050,33,Spain,100
23064,33,Spain,0
22970,33,Spain,0
22877,33,Spain,100
23144,33,Spain,100
22904,33,Spain,0
22794,33,Spain,100
23123,33,Spain,0
23011,33,Spain,100
23075,33,Spain,100
23018,33,Spain,100
23006,33,Spain,0
22993,33,Spain,100
23159,33,Spain,100
23022,33,Spain,100
22846,33,Spain,0
23049,33,Spain,0
23155,33,Spain,0
22967,33,Spain,100
23072,33,Spain,0
22926,33,Spain,0
23059,33,Spain,100
23145,33,Spain,100
22869,33,Spain,0
22922,33,Spain,0
23036,33,Spain,0
22853,33,Spain,0
23016,33,Spain,0
23054,33,Spain,100
22826,33,Spain,0
22945,33,Spain,0
23076,33,Spain,0
23103,33,Spain,0
22889,33,Spain,0
23091,33,Spain,0
23031,33,Spain,100
22864,33,Spain,100
23034,33,Spain,100
22900,33,Spain,100
22832,33,Spain,100
22894,33,Spain,100
23021,33,Spain,0
23020,33,Spain,100
22937,33,Spain,0
22895,33,Spain,100
22939,33,Spain,100
22914,33,Spain,0
22848,33,Spain,0
22843,33,Spain,100
22886,33,Spain,100
23032,33,Spain,100
23068,33,Spain,100
23039,33,Spain,100
23007,33,Spain,100
22986,33,Spain,100
22964,33,Spain,0
23130,33,Spain,100
23005,33,Spain,0
23024,33,Spain,100
22786,33,Spain,100
22885,33,Spain,0
23000,33,Spain,100
22865,33,Spain,100
22774,33,Spain,0
22989,33,Spain,0
23029,33,Spain,0
22833,33,Spain,0
23158,33,Spain,100
22921,33,Spain,100
23002,33,Spain,100
22792,33,Spain,100
22982,33,Spain,0
22797,33,Spain,100
23115,33,Spain,100
22981,33,Spain,100
23077,33,Spain,0
23058,33,Spain,100
22973,33,Spain,0
23111,33,Spain,100
23135,33,Spain,100
22800,33,Spain,0
22781,33,Spain,100
22985,33,Spain,0
23164,33,Spain,0
23141,33,Spain,0
22994,33,Spain,100
22999,33,Spain,0
22965,33,Spain,100
23052,33,Spain,100
23106,33,Spain,100
23069,33,Spain,100
23085,33,Spain,0
23062,33,Spain,100
22872,33,Spain,0
23172,33,Spain,0
22844,33,Spain,100
22812,33,Spain,100
22995,33,Spain,100
22803,33,Spain,0
23026,33,Spain,100
22961,33,Spain,0
22971,33,Spain,100
22896,33,Spain,0
23093,33,Spain,100
23154,33,Spain,0
23136,33,Spain,100
23089,33,Spain,0
23098,33,Spain,100
23148,33,Spain,0
23100,33,Spain,100
23102,33,Spain,100
22899,33,Spain,100
23082,33,Spain,100
23078,33,Spain,0
23116,33,Spain,100
23120,33,Spain,0
23122,33,Spain,100
13984,10,France,100
13935,10,France,0
14152,10,France,100
13440,10,France,0
13957,10,France,100
14015,10,France,0
13820,10,France,0
14088,10,France,0
13773,10,France,100
13405,10,France,0
13506,10,France,0
13408,10,France,100
14035,10,France,0
13784,10,France,0
13510,10,France,100
14179,10,France,0
14008,10,France,100
14026,10,France,100
13788,10,France,100
13461,10,France,0
14165,10,France,100
14162,10,France,100
13536,10,France,100
13449,10,France,100
14118,10,France,100
13927,10,France,100
13762,10,France,100
13462,10,France,0
13556,10,France,100
13748,10,France,100
13711,10,France,0
13425,10,France,100
13605,10,France,0
14012,10,France,100
13478,10,France,100
14127,10,France,0
13756,10,France,100
14166,10,France,100
13636,10,France,0
13954,10,France,0
13873,10,France,100
13836,10,France,100
14112,10,France,100
13629,10,France,0
13532,10,France,100
13973,10,France,0
13619,10,France,0
14177,10,France,0
14148,10,France,100
13448,10,France,100
13861,10,France,100
13473,10,France,0
13790,10,France,100
13480,10,France,0
13491,10,France,0
13716,10,France,100
13399,10,France,0
14141,10,France,100
14029,10,France,100
13977,10,France,100
13602,10,France,100
13933,10,France,0
14111,10,France,100
13573,10,France,0
13963,10,France,0
13994,10,France,100
13504,10,France,100
13849,10,France,100
13877,10,France,100
13919,10,France,100
14011,10,France,0
13679,10,France,100
13890,10,France,0
13732,10,France,0
14104,10,France,0
13418,10,France,100
13597,10,France,0
13481,10,France,100
13713,10,France,100
13471,10,France,0
13411,10,France,100
14065,10,France,0
13821,10,France,0
13656,10,France,0
14194,10,France,100
13675,10,France,0
13767,10,France,100
13638,10,France,0
13808,10,France,0
13604,10,France,100
13409,10,France,100
13985,10,France,100
13427,10,France,100
13429,10,France,0
13430,10,France,0
13431,10,France,100
13434,10,France,100
13740,10,France,100
13706,10,France,0
13457,10,France,100
13463,10,France,0
13464,10,France,100
13465,10,France,100
13467,10,France,0
13801,10,France,100
13557,10,France,100
13843,10,France,0
13535,10,France,100
13891,10,France,0
13497,10,France,100
13500,10,France,100
13522,10,France,100
13527,10,France,100
14079,10,France,100
13534,10,France,0
13555,10,France,100
13797,10,France,100
14192,10,France,0
13566,10,France,0
13882,10,France,100
13569,10,France,100
13575,10,France,100
13576,10,France,100
13578,10,France,0
13579,10,France,100
13582,10,France,0
13489,10,France,0
13600,10,France,0
13616,10,France,0
13625,10,France,0
13626,10,France,0
14103,10,France,100
13640,10,France,100
14133,10,France,100
13646,10,France,100
13649,10,France,100
13654,10,France,0
13655,10,France,0
13944,10,France,0
13660,10,France,100
14078,10,France,100
13668,10,France,100
13924,10,France,0
13413,10,France,0
13452,10,France,0
13685,10,France,100
13634,10,France,100
13581,10,France,0
13696,10,France,0
13698,10,France,0
13975,10,France,0
13723,10,France,100
13724,10,France,0
13727,10,France,100
13734,10,France,0
13741,10,France,100
13742,10,France,100
13744,10,France,100
13747,10,France,0
13750,10,France,100
13766,10,France,0
13768,10,France,100
13775,10,France,100
13776,10,France,100
13781,10,France,100
13783,10,France,100
13583,10,France,100
13796,10,France,0
13799,10,France,100
13824,10,France,0
13827,10,France,0
13839,10,France,0
13840,10,France,100
13842,10,France,0
13486,10,France,100
13844,10,France,0
13905,10,France,0
13850,10,France,0
13853,10,France,0
13856,10,France,0
13858,10,France,100
13875,10,France,0
13888,10,France,100
13892,10,France,100
13893,10,France,0
13898,10,France,100
13908,10,France,100
13910,10,France,0
13913,10,France,100
13920,10,France,100
13498,10,France,100
13922,10,France,100
13926,10,France,100
13928,10,France,0
13700,10,France,100
13955,10,France,100
14146,10,France,100
13816,10,France,100
13970,10,France,0
13863,10,France,100
13989,10,France,0
13896,10,France,100
14001,10,France,100
14006,10,France,0
14163,10,France,100
14014,10,France,0
14024,10,France,100
14031,10,France,100
13637,10,France,100
14039,10,France,100
14113,10,France,100
13686,10,France,100
13930,10,France,0
14047,10,France,0
14051,10,France,100
14060,10,France,0
14061,10,France,0
14069,10,France,100
14070,10,France,100
14072,10,France,0
14053,10,France,0
14083,10,France,100
13453,10,France,100
14091,10,France,0
13611,10,France,100
14094,10,France,100
13895,10,France,100
13991,10,France,100
13628,10,France,0
14106,10,France,0
13496,10,France,100
14121,10,France,100
14122,10,France,100
14130,10,France,100
13474,10,France,0
14144,10,France,100
13468,10,France,100
13587,10,France,0
14149,10,France,100
13456,10,France,0
14154,10,France,0
14155,10,France,0
14158,10,France,100
13690,10,France,0
13971,10,France,0
14173,10,France,100
13647,10,France,100
13414,10,France,100
13477,10,France,0
13585,10,France,100
13455,10,France,0
13651,10,France,100
13745,10,France,100
14187,10,France,0
13645,10,France,0
14042,10,France,0
14052,10,France,100
13990,10,France,100
13603,10,France,100
13680,10,France,0
13606,10,France,100
13623,10,France,0
13714,10,France,0
14195,10,France,100
13484,10,France,100
13435,10,France,0
14062,10,France,100
14036,10,France,100
13476,10,France,0
13830,10,France,100
13543,10,France,100
13835,10,France,0
13450,10,France,100
13415,10,France,0
13789,10,France,100
13810,10,France,100
13872,10,France,0
13695,10,France,100
13507,10,France,100
13525,10,France,0
13438,10,France,0
13813,10,France,100
13395,10,France,100
13584,10,France,100
14074,10,France,100
14143,10,France,100
13902,10,France,100
13560,10,France,100
14004,10,France,100
14172,10,France,100
13517,10,France,0
14138,10,France,0
13956,10,France,0
13772,10,France,100
13586,10,France,100
13906,10,France,0
13833,10,France,100
13694,10,France,100
13739,10,France,0
13722,10,France,100
14159,10,France,0
13644,10,France,100
13828,10,France,0
13653,10,France,0
13513,10,France,100
13469,10,France,0
14017,10,France,100
13428,10,France,0
13691,10,France,0
13764,10,France,100
14067,10,France,100
14157,10,France,100
13823,10,France,0
13397,10,France,0
14086,10,France,100
14034,10,France,100
13889,10,France,0
13962,10,France,100
13871,10,France,0
13793,10,France,0
13743,10,France,0
13526,10,France,0
13831,10,France,100
13512,10,France,0
13911,10,France,0
13547,10,France,100
14063,10,France,100
14156,10,France,100
13493,10,France,0
14142,10,France,100
13546,10,France,100
13778,10,France,100
13771,10,France,100
13545,10,France,100
14025,10,France,100
13572,10,France,100
13819,10,France,100
13798,10,France,100
13422,10,France,100
13631,10,France,100
13949,10,France,100
14013,10,France,0
13567,10,France,100
13814,10,France,0
13502,10,France,0
13864,10,France,100
13559,10,France,0
13959,10,France,0
13501,10,France,100
13516,10,France,0
13479,10,France,100
13852,10,France,0
14124,10,France,0
13925,10,France,100
13672,10,France,100
13760,10,France,0
14190,10,France,100
13779,10,France,100
13717,10,France,0
13551,10,France,0
14090,10,France,0
13782,10,France,100
13749,10,France,0
13563,10,France,0
13423,10,France,100
13807,10,France,100
13786,10,France,100
13938,10,France,100
13692,10,France,0
13612,10,France,100
13607,10,France,100
13761,10,France,0
13846,10,France,0
14188,10,France,100
13588,10,France,100
13972,10,France,0
14022,10,France,0
14092,10,France,0
13803,10,France,100
13897,10,France,100
13759,10,France,0
13887,10,France,0
14077,10,France,0
14056,10,France,100
13508,10,France,100
13482,10,France,100
13664,10,France,0
13613,10,France,100
13515,10,France,100
13884,10,France,0
13650,10,France,100
13976,10,France,0
14030,10,France,100
13454,10,France,0
13412,10,France,100
13511,10,France,0
13667,10,France,0
13947,10,France,100
14033,10,France,100
13529,10,France,0
14041,10,France,100
14107,10,France,0
14054,10,France,100
14068,10,France,100
14057,10,France,0
13494,10,France,100
13996,10,France,100
13669,10,France,100
13931,10,France,100
14105,10,France,100
13929,10,France,0
13542,10,France,100
13951,10,France,0
13682,10,France,0
14096,10,France,100
13553,10,France,100
13419,10,France,0
14085,10,France,100
13737,10,France,0
13537,10,France,0
13490,10,France,0
13728,10,France,0
14181,10,France,100
13424,10,France,0
14099,10,France,0
13570,10,France,0
13754,10,France,0
14139,10,France,0
14126,10,France,100
13483,10,France,0
13630,10,France,100
13561,10,France,0
13676,10,France,100
13876,10,France,100
14100,10,France,0
13548,10,France,100
13678,10,France,0
13662,10,France,100
14102,10,France,0
13769,10,France,100
14123,10,France,100
13614,10,France,100
13826,10,France,0
13693,10,France,100
13705,10,France,100
13712,10,France,0
13993,10,France,100
13968,10,France,0
13735,10,France,100
13677,10,France,100
13540,10,France,100
13757,10,France,0
13426,10,France,100
13594,10,France,100
13441,10,France,100
13421,10,France,100
13965,10,France,0
13596,10,France,100
13903,10,France,100
13880,10,France,0
13969,10,France,100
13774,10,France,100
13879,10,France,100
13410,10,France,0
14002,10,France,0
13610,10,France,100
14116,10,France,100
13746,10,France,100
13509,10,France,100
14109,10,France,100
14101,10,France,100
13632,10,France,0
14110,10,France,100
14027,10,France,0
13720,10,France,0
14003,10,France,100
13904,10,France,0
13635,10,France,100
13881,10,France,0
14117,10,France,100
13593,10,France,0
14080,10,France,100
14176,10,France,100
13420,10,France,0
13639,10,France,0
13407,10,France,0
14066,10,France,0
13912,10,France,100
14134,10,France,100
14028,10,France,0
13530,10,France,0
13562,10,France,100
13539,10,France,100
13519,10,France,100
14170,10,France,0
13445,10,France,0
13812,10,France,100
14151,10,France,100
13446,10,France,0
13627,10,France,100
13460,10,France,100
13818,10,France,100
13671,10,France,0
14007,10,France,100
13402,10,France,100
13492,10,France,100
13488,10,France,100
13780,10,France,0
14147,10,France,0
13907,10,France,100
14010,10,France,100
13848,10,France,100
13855,10,France,0
13825,10,France,100
13544,10,France,100
13886,10,France,100
13851,10,France,0
13765,10,France,0
13948,10,France,0
13992,10,France,100
13485,10,France,100
13703,10,France,100
14009,10,France,0
14064,10,France,100
13894,10,France,0
13503,10,France,100
13841,10,France,0
13941,10,France,100
13665,10,France,0
13554,10,France,100
13733,10,France,100
13806,10,France,100
13934,10,France,100
13860,10,France,100
13791,10,France,0
13689,10,France,0
13580,10,France,100
13870,10,France,0
14076,10,France,100
13709,10,France,0
13550,10,France,100
14089,10,France,0
14048,10,France,0
13643,10,France,100
13398,10,France,100
13681,10,France,100
13794,10,France,0
13661,10,France,100
13868,10,France,100
14174,10,France,100
13862,10,France,0
13666,10,France,0
13514,10,France,100
13416,10,France,100
13670,10,France,0
13795,10,France,100
13802,10,France,0
13837,10,France,100
13755,10,France,0
13591,10,France,100
14150,10,France,0
14055,10,France,0
13998,10,France,100
14108,10,France,100
13565,10,France,0
13725,10,France,0
13859,10,France,100
13702,10,France,0
13867,10,France,0
13792,10,France,100
13499,10,France,100
13915,10,France,0
13552,10,France,100
14196,10,France,100
13659,10,France,100
14128,10,France,100
13832,10,France,0
13601,10,France,100
13997,10,France,100
14016,10,France,100
13642,10,France,0
13674,10,France,0
14058,10,France,100
14164,10,France,100
14171,10,France,100
14018,10,France,100
13657,10,France,100
13942,10,France,0
14087,10,France,0
13932,10,France,100
13785,10,France,0
13538,10,France,0
14180,10,France,0
13857,10,France,100
14129,10,France,100
14045,10,France,0
14114,10,France,100
13641,10,France,0
14040,10,France,100
13964,10,France,0
14160,10,France,0
13459,10,France,100
13621,10,France,0
14097,10,France,0
13609,10,France,0
13811,10,France,0
13590,10,France,100
14137,10,France,100
13883,10,France,0
13847,10,France,0
13953,10,France,0
13917,10,France,100
13800,10,France,100
13442,10,France,100
14119,10,France,0
13618,10,France,100
13901,10,France,0
13721,10,France,0
13403,10,France,0
14059,10,France,100
13715,10,France,100
13400,10,France,0
13914,10,France,0
13979,10,France,0
14000,10,France,100
14125,10,France,100
14183,10,France,0
13845,10,France,0
14019,10,France,100
14175,10,France,100
13899,10,France,100
13633,10,France,100
13417,10,France,0
13505,10,France,100
13432,10,France,100
14073,10,France,100
13470,10,France,0
13815,10,France,100
13710,10,France,100
13995,10,France,0
13726,10,France,100
13624,10,France,100
13520,10,France,0
14120,10,France,0
13751,10,France,100
13699,10,France,100
13622,10,France,100
13943,10,France,0
13571,10,France,0
14145,10,France,100
14135,10,France,100
13683,10,France,100
13817,10,France,0
13549,10,France,100
14132,10,France,0
14140,10,France,0
14071,10,France,0
14184,10,France,100
13945,10,France,100
13885,10,France,100
14167,10,France,100
13866,10,France,0
13921,10,France,100
13999,10,France,0
13518,10,France,100
13704,10,France,100
13401,10,France,100
13652,10,France,0
14093,10,France,0
13752,10,France,0
13599,10,France,0
14153,10,France,100
13980,10,France,100
13521,10,France,0
13787,10,France,100
13439,10,France,100
14084,10,France,100
13577,10,France,0
14075,10,France,100
13472,10,France,100
13966,10,France,100
13909,10,France,100
13988,10,France,0
13869,10,France,100
13865,10,France,100
13729,10,France,0
13777,10,France,100
13564,10,France,0
13763,10,France,0
13878,10,France,0
14032,10,France,0
13443,10,France,0
13589,10,France,0
13923,10,France,100
13950,10,France,100
13531,10,France,0
13447,10,France,0
13617,10,France,0
14185,10,France,100
13708,10,France,100
13946,10,France,0
14095,10,France,0
13701,10,France,0
13684,10,France,100
13615,10,France,100
13952,10,France,0
13444,10,France,100
13466,10,France,0
13718,10,France,0
14191,10,France,100
14193,10,France,0
13916,10,France,100
13805,10,France,0
13736,10,France,0
13648,10,France,0
13673,10,France,0
13475,10,France,0
13982,10,France,100
13487,10,France,0
13436,10,France,100
13523,10,France,100
14081,10,France,0
14098,10,France,0
13939,10,France,100
13433,10,France,0
13528,10,France,100
14038,10,France,0
13967,10,France,100
13697,10,France,0
13495,10,France,100
13731,10,France,0
13524,10,France,0
13592,10,France,100
14005,10,France,0
14169,10,France,100
13663,10,France,100
13608,10,France,0
14186,10,France,0
13978,10,France,100
14050,10,France,0
13809,10,France,100
14189,10,France,0
13936,10,France,0
13404,10,France,100
13981,10,France,100
13658,10,France,100
13770,10,France,0
13730,10,France,100
13620,10,France,100
13986,10,France,100
13707,10,France,100
13822,10,France,0
14020,10,France,100
14178,10,France,0
14168,10,France,0
13574,10,France,100
14044,10,France,100
14182,10,France,0
13961,10,France,0
14046,10,France,100
13688,10,France,0
13854,10,France,0
14082,10,France,100
13541,10,France,100
13719,10,France,100
13940,10,France,0
13960,10,France,100
13918,10,France,0
13874,10,France,0
14136,10,France,0
13568,10,France,100
13533,10,France,100
14037,10,France,0
13406,10,France,100
14043,10,France,100
13900,10,France,0
13458,10,France,0
13829,10,France,100
13687,10,France,0
14115,10,France,100
13974,10,France,100
13753,10,France,100
13834,10,France,100
13598,10,France,100
14049,10,France,0
13983,10,France,100
13396,10,France,100
13758,10,France,0
13838,10,France,100
14131,10,France,100
14023,10,France,100
13987,10,France,100
14021,10,France,0
13958,10,France,0
13558,10,France,100
13451,10,France,0
14161,10,France,0
13738,10,France,100
13804,10,France,0
13437,10,France,100
13937,10,France,0
13595,10,France,0
25833,39,UK,0
25494,39,UK,0
26270,39,UK,100
25995,39,UK,100
26169,39,UK,100
25877,39,UK,0
25591,39,UK,0
25873,39,UK,0
25823,39,UK,100
25416,39,UK,0
25939,39,UK,0
25985,39,UK,0
25537,39,UK,100
25481,39,UK,100
25206,39,UK,100
25476,39,UK,0
25894,39,UK,0
25826,39,UK,100
25348,39,UK,100
25192,39,UK,0
25454,39,UK,0
25431,39,UK,100
25727,39,UK,0
25406,39,UK,0
26235,39,UK,0
26141,39,UK,0
25667,39,UK,100
26097,39,UK,100
25563,39,UK,0
26255,39,UK,0
25762,39,UK,0
26181,39,UK,100
25854,39,UK,100
25389,39,UK,0
25530,39,UK,0
25665,39,UK,100
25605,39,UK,0
25668,39,UK,0
25755,39,UK,0
25173,39,UK,0
26226,39,UK,100
25479,39,UK,100
25254,39,UK,100
25280,39,UK,100
26121,39,UK,100
25536,39,UK,100
25572,39,UK,100
25359,39,UK,100
25984,39,UK,0
26262,39,UK,0
25311,39,UK,0
26203,39,UK,0
26294,39,UK,0
25669,39,UK,0
25682,39,UK,100
25188,39,UK,100
25887,39,UK,0
25266,39,UK,0
26053,39,UK,0
26087,39,UK,0
26145,39,UK,100
25743,39,UK,0
25958,39,UK,100
25471,39,UK,0
25438,39,UK,100
25427,39,UK,100
25525,39,UK,100
25284,39,UK,100
25739,39,UK,0
26025,39,UK,100
25278,39,UK,100
25615,39,UK,0
26033,39,UK,100
25888,39,UK,0
25647,39,UK,0
26240,39,UK,0
25701,39,UK,0
26266,39,UK,0
25264,39,UK,0
25918,39,UK,0
25717,39,UK,0
25706,39,UK,100
25175,39,UK,0
25960,39,UK,100
25440,39,UK,0
26176,39,UK,100
25401,39,UK,0
25982,39,UK,0
26126,39,UK,100
25306,39,UK,0
26285,39,UK,100
26190,39,UK,0
26029,39,UK,100
26038,39,UK,100
25307,39,UK,0
25986,39,UK,0
25621,39,UK,100
25672,39,UK,100
25252,39,UK,0
26007,39,UK,100
25262,39,UK,0
25628,39,UK,0
25441,39,UK,0
25251,39,UK,100
25996,39,UK,0
26252,39,UK,0
25472,39,UK,100
25486,39,UK,0
25978,39,UK,0
25183,39,UK,0
25556,39,UK,100
25847,39,UK,100
26073,39,UK,100
25710,39,UK,100
25736,39,UK,100
25411,39,UK,100
25533,39,UK,0
25566,39,UK,0
25643,39,UK,0
25366,39,UK,100
25428,39,UK,100
25913,39,UK,0
25474,39,UK,0
25927,39,UK,0
25420,39,UK,0
25722,39,UK,0
26042,39,UK,0
25390,39,UK,100
26022,39,UK,0
25969,39,UK,100
25274,39,UK,100
25435,39,UK,100
25639,39,UK,0
25732,39,UK,100
26276,39,UK,0
25177,39,UK,0
26236,39,UK,0
25878,39,UK,100
25581,39,UK,0
26026,39,UK,0
25671,39,UK,100
25512,39,UK,0
25990,39,UK,100
25293,39,UK,0
25787,39,UK,100
26257,39,UK,100
25613,39,UK,0
25666,39,UK,0
25364,39,UK,100
25601,39,UK,0
26129,39,UK,100
25896,39,UK,100
25616,39,UK,100
26237,39,UK,0
25189,39,UK,0
25243,39,UK,100
25825,39,UK,100
26155,39,UK,0
25395,39,UK,100
25993,39,UK,100
25976,39,UK,100
25482,39,UK,100
25624,39,UK,0
25247,39,UK,0
